frame,condition,psnr_bic,ssim_bic,lpips_bic,psnr_sr,ssim_sr,lpips_sr,psnr_swinir,ssim_swinir,lpips_swinir,psnr_sr_ft,ssim_sr_ft,lpips_sr_ft
day_street_f003767.png,day,20.301776980917733,0.5143513963064638,0.7183380126953125,18.891177735501977,0.5266696360247477,0.3141477406024933,18.79267303060343,0.5221541716587526,0.3333125114440918,20.055426643049326,0.6071979295688842,0.17292346060276031
day_street_f003833.png,day,20.142607273828283,0.5067540050920977,0.7136721014976501,18.751902301869748,0.5186594077957456,0.30829280614852905,18.80218276738024,0.5215114539950564,0.3246266543865204,19.869933743174936,0.598543610574044,0.17000997066497803
day_street_f003900.png,day,20.451918426110083,0.5250775632334375,0.7078151106834412,19.034965535080268,0.5383286037309536,0.3090597689151764,18.98864167317963,0.5359983335249369,0.3302775025367737,20.0912996579559,0.612598066647199,0.17899645864963531
indoor_garaje_f000000.png,indoor,18.140774847989146,0.5683937023032724,0.6396622657775879,18.18271586824877,0.6873638484332275,0.27871519327163696,18.7032302108127,0.7491490480183313,0.20760247111320496,20.584757430889677,0.8609852813751443,0.08577606081962585
indoor_garaje_f000003.png,indoor,18.143241514538378,0.5664521147558818,0.6406001448631287,18.204261714484883,0.6848537457895928,0.28503626585006714,18.743961072161635,0.7469983556388331,0.20581859350204468,20.632519615256093,0.8626376565791819,0.08490616083145142
indoor_garaje_f000007.png,indoor,18.13424182704643,0.5652171099582856,0.6392841339111328,18.149711543129616,0.6848668230171234,0.2834099531173706,18.68803175686378,0.746064224901083,0.20716336369514465,20.49884461226015,0.8604384061283531,0.08379136770963669
indoor_garaje_f000011.png,indoor,18.155094351183173,0.5665011063218421,0.6388877630233765,18.182485299705274,0.6849511703726471,0.28360122442245483,18.672127104987503,0.7391251867270044,0.20779474079608917,20.5365488567411,0.8595821325062873,0.08481054753065109
indoor_garaje_f000015.png,indoor,18.16455206986564,0.5640038624233203,0.6383690237998962,18.22582936381429,0.6831222154971858,0.27732008695602417,18.688365879611066,0.7414038769400705,0.2083548605442047,20.584155249751017,0.860156865665154,0.08500843495130539
indoor_garaje_f000019.png,indoor,18.180144959752976,0.5637219028790339,0.643651008605957,18.196305391058868,0.6794486910758657,0.2829655110836029,18.703770140845382,0.7385798333201015,0.20421576499938965,20.56361994565282,0.8597613275444022,0.08455505222082138
indoor_garaje_f000023.png,indoor,18.177044838833446,0.5636956867523765,0.6396728754043579,18.207010164363815,0.681787548738049,0.2838088274002075,18.754305570140954,0.7432980716976528,0.2107682228088379,20.585378216003516,0.8598452150189942,0.08579065650701523
indoor_garaje_f000027.png,indoor,18.16637888551794,0.5673948813830357,0.641318142414093,18.176177948816765,0.6807609415183165,0.28345605731010437,18.85219782801494,0.7451468112407246,0.20540976524353027,20.533944340640584,0.8579224650581342,0.08510646969079971
indoor_garaje_f000030.png,indoor,18.161681879730086,0.5633017386947926,0.6413478851318359,18.261505254858914,0.6801244795137548,0.28518104553222656,18.724996141186743,0.7398927956467919,0.2066609114408493,20.573538503214458,0.858476229832822,0.08486783504486084
indoor_garaje_f000034.png,indoor,18.158513781815802,0.5640314059577128,0.638065755367279,18.204058537241913,0.6783818970247614,0.2896859049797058,18.674535478201864,0.7435602208015331,0.20498709380626678,20.542806785081392,0.8589424782132028,0.08570817857980728
indoor_garaje_f000038.png,indoor,18.147179908892465,0.5654310997187482,0.6433929204940796,18.173038789160515,0.6817768477301028,0.28952261805534363,18.715027548342572,0.7431236722593519,0.21287241578102112,20.542760021460325,0.8584451669358305,0.08625412732362747
indoor_garaje_f000042.png,indoor,18.193925934559676,0.5665220874816583,0.6376522779464722,18.151134130907447,0.6857836732579079,0.2815892696380615,18.74008417506746,0.7466564450378247,0.20849362015724182,20.560548526126745,0.8613200005398428,0.08661570399999619
indoor_garaje_f000046.png,indoor,18.20940856178837,0.5671822828983176,0.645086407661438,18.197354644678942,0.6821372167153434,0.2780383229255676,18.739831923231254,0.7436601622329192,0.2062910497188568,20.652010909888364,0.8619123717285929,0.0884147360920906
indoor_garaje_f000050.png,indoor,18.190091156316242,0.5664268520762122,0.6456307172775269,18.234063515077604,0.6828145810422829,0.28066402673721313,18.808977084569893,0.7439277960439075,0.20700456202030182,20.708205363395486,0.8620620011427311,0.08509279787540436
indoor_garaje_f000054.png,indoor,18.18682617618221,0.5678122893618207,0.6454277038574219,18.171088047782085,0.6793629668327731,0.27897876501083374,18.70357364172939,0.7431225772792113,0.2119111716747284,20.688020512361,0.8626416311168033,0.08380939811468124
indoor_garaje_f000057.png,indoor,18.179232174404124,0.5639791389420389,0.646491527557373,18.20841349972204,0.6834138052159,0.279701828956604,18.67385846772795,0.7402132004065226,0.20869822800159454,20.692349378470887,0.8619756678186151,0.08575217425823212
indoor_garaje_f000061.png,indoor,18.18582815461886,0.5667520849748894,0.6420992612838745,18.243427431760352,0.6834871325278583,0.28868404030799866,18.76396072572297,0.746247765874836,0.2085627317428589,20.71417884170912,0.8626259084403641,0.0862344428896904
indoor_garaje_f000065.png,indoor,18.190133558674752,0.56643346753294,0.6424884796142578,18.20962630239908,0.6775570319273183,0.2833801209926605,18.75069585263289,0.7413158197345373,0.20739345252513885,20.809879394154656,0.8653362554200693,0.08381500095129013
indoor_garaje_f000069.png,indoor,18.195820753298698,0.5661441938007289,0.6432081460952759,18.231234179213804,0.6805211504866931,0.28273260593414307,18.757408684332873,0.7423272213763447,0.20712591707706451,20.761029271975048,0.8638304061293982,0.0833505392074585
indoor_garaje_f000073.png,indoor,18.18758163209809,0.5667116256272918,0.6440855860710144,18.24530877267955,0.681994796058202,0.28457140922546387,18.773068901504768,0.7440009384664937,0.20598596334457397,20.77402760880712,0.863864079753828,0.08261620253324509
indoor_garaje_f000077.png,indoor,18.188807892609667,0.5668532389381334,0.6431252360343933,18.20404585295808,0.6783685439575265,0.28513291478157043,18.758563257786662,0.7400684734809925,0.20784078538417816,20.78695181707067,0.8633567557964112,0.082774318754673
indoor_garaje_f000081.png,indoor,18.208997775022343,0.5643322925961219,0.6424283981323242,18.29265559420731,0.6821896001226871,0.2890057861804962,18.793868625388757,0.7444567146622642,0.21391721069812775,20.72739423199252,0.8624128149003941,0.08470100909471512
indoor_garaje_f000085.png,indoor,18.199268922093935,0.5680153300399001,0.6407528519630432,18.262801335680628,0.6846153335015418,0.2846221327781677,18.80311118618233,0.749755590721939,0.210109144449234,20.705511662982904,0.8639590794161544,0.08155136555433273
indoor_garaje_f000088.png,indoor,18.20001115356895,0.5668545652078443,0.6436748504638672,18.293849301679316,0.687182674797724,0.2829083502292633,18.74878872336372,0.7486070672435705,0.20912474393844604,20.731659847844128,0.863939518774793,0.08265504986047745
indoor_garaje_f000092.png,indoor,18.187754800192877,0.5661902247627558,0.642143964767456,18.304094243777225,0.6883668803562971,0.27849626541137695,18.701793231203993,0.743536767751087,0.20888516306877136,20.66233104644124,0.8622715631337551,0.08577851206064224
indoor_garaje_f000096.png,indoor,18.183643028570597,0.566399232671689,0.6411106586456299,18.218223863062605,0.6835566143334173,0.28286194801330566,18.700498319251913,0.7442420678214926,0.20989088714122772,20.6088754698616,0.8615037321090099,0.08332550525665283
indoor_garaje_f000100.png,indoor,18.16275394838535,0.5671554527565981,0.6423678398132324,18.200952256302624,0.6863929743834832,0.283161997795105,18.668093242501303,0.7456397714871531,0.21244755387306213,20.487603282084244,0.859276818636609,0.08417055010795593
indoor_garaje_f000104.png,indoor,18.149525636523546,0.5666182126890419,0.6405454277992249,18.22244565509825,0.6856745931496876,0.2858741581439972,18.612631405305255,0.7413372718085265,0.20660968124866486,20.487699132294228,0.8607933108498201,0.08324794471263885
indoor_garaje_f000108.png,indoor,18.18238661825266,0.5668674435623591,0.6431331038475037,18.231198118871845,0.6877204442795488,0.2799985408782959,18.668249814813556,0.7453653219571102,0.2094409018754959,20.562800710765153,0.8593488588766817,0.0843469500541687
indoor_garaje_f000112.png,indoor,18.18284325497251,0.5662542855267038,0.6395959854125977,18.126291565259102,0.6815696670474138,0.2844482958316803,18.553227901174843,0.7397566563172623,0.20730817317962646,20.572102506875183,0.8593240120336246,0.08448736369609833
indoor_garaje_f000115.png,indoor,18.188835471105335,0.5655877038350283,0.6401980519294739,18.156335178794123,0.6825647441347079,0.28243231773376465,18.560278011441028,0.7391494216182481,0.20821940898895264,20.637471383142937,0.8608497794898059,0.08335567265748978
indoor_garaje_f000119.png,indoor,18.175343339695022,0.5651290891424486,0.6446148753166199,18.129434025177375,0.6790890180765317,0.2799943685531616,18.634556661615257,0.7421924848246944,0.21180301904678345,20.588760426204065,0.8602330338587217,0.08493274450302124
indoor_garaje_f000123.png,indoor,18.20372172296718,0.5672770832004658,0.6408427357673645,18.14582037220301,0.6793836120482948,0.2804073095321655,18.702091184086374,0.7432303575479972,0.20872479677200317,20.603503666339407,0.8612222424034265,0.08685512840747833
indoor_garaje_f000127.png,indoor,18.195485163997354,0.566220182739059,0.6382730007171631,18.19159081567056,0.6829057990862641,0.28483515977859497,18.72811946376104,0.7433661702166536,0.20530790090560913,20.56428492100509,0.860979510768618,0.08503715693950653
indoor_garaje_f000131.png,indoor,18.18289510605722,0.56685298325855,0.6373311281204224,18.136237226768465,0.6781209330811505,0.2873748540878296,18.641013941315226,0.7394031487238016,0.21150362491607666,20.575871532025918,0.8612144020161772,0.08441565930843353
indoor_garaje_f000135.png,indoor,18.1997363767822,0.5675072841224948,0.6410797834396362,18.21604783839762,0.6837235474925601,0.28289180994033813,18.79181803447282,0.7436059045998015,0.20554892718791962,20.627800476656375,0.8614829677405372,0.08432073146104813
indoor_garaje_f000139.png,indoor,18.21522611684483,0.566026334096719,0.6375489234924316,18.22922197102438,0.6795668712778992,0.2806292772293091,18.830439892568215,0.7448893781069322,0.20753410458564758,20.638201419609977,0.8596684652242591,0.08436156809329987
indoor_garaje_f000142.png,indoor,18.196851523257195,0.5675044144289849,0.6429978609085083,18.19934334251733,0.6810559264982371,0.28097331523895264,18.72664816538607,0.7408977716520586,0.20433861017227173,20.60472202050617,0.8595652886271523,0.08585882186889648
indoor_garaje_f000146.png,indoor,18.19183837191297,0.5653047083011215,0.6400387287139893,18.247644039126456,0.6841408249096128,0.2799072265625,18.792229842952523,0.7432793535556371,0.20623043179512024,20.634358209556062,0.8611929959681816,0.08463963121175766
indoor_garaje_f000150.png,indoor,18.187707270904706,0.564853982140364,0.639685332775116,18.18058592931879,0.6810547643162274,0.2820349335670471,18.702884800054147,0.7404784715412397,0.20793572068214417,20.658672631887455,0.8607691402033567,0.0847218930721283
indoor_garaje_f000154.png,indoor,18.178856041774512,0.5686123896834551,0.6367236375808716,18.15981657514027,0.6824672651790221,0.2821844816207886,18.712844386805788,0.7439316665570151,0.2086639702320099,20.587260838165943,0.8607659961624615,0.08533995598554611
indoor_garaje_f000158.png,indoor,18.177451941000918,0.567658621267991,0.6401722431182861,18.215187421578822,0.685384729687417,0.27999240159988403,18.797331486229133,0.7464692133445244,0.20731601119041443,20.642713789227845,0.8614222273781998,0.08542702347040176
indoor_garaje_f000162.png,indoor,18.201322286706787,0.5670593867135576,0.641956627368927,18.238065212029507,0.6847093202981999,0.29024872183799744,18.772665002482512,0.7471515361152917,0.20754902064800262,20.67769061210238,0.8624444840614847,0.08420751988887787
indoor_garaje_f000166.png,indoor,18.203630320970024,0.568218453609822,0.6405861377716064,18.250926678566735,0.685063607701145,0.2874024212360382,18.78128316475443,0.746889243106362,0.21136686205863953,20.7233855008274,0.864150035944118,0.08564432710409164
indoor_garaje_f000170.png,indoor,18.19977848400623,0.5662087105298719,0.646053671836853,18.25520719086228,0.6840188591536601,0.28357449173927307,18.783098543086187,0.7441425772407069,0.20511622726917267,20.668912029710995,0.8627934919800225,0.0842604786157608
indoor_garaje_f000173.png,indoor,18.203493793418502,0.5646284166464167,0.6426360011100769,18.274470882901525,0.6828988065917038,0.2883160710334778,18.86604573886696,0.7488433822902144,0.20848555862903595,20.70721062178496,0.862979790148677,0.08642110228538513
indoor_garaje_f000177.png,indoor,18.197496511197944,0.5653501141778403,0.6410438418388367,18.24570384712765,0.6799897920250139,0.2884262800216675,18.79610464198392,0.7452498689067023,0.20794111490249634,20.698937769546024,0.8631347228621958,0.08496107161045074
